name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kaduwela,2012-10-20,30.7,24.1,26.6,35.9,24.1,28.3,23.8,84.9,3.91,100,16.67,rain,,,,14.8,176.2,1009.3,78.1,12.8,151.2,13,6,,2012-10-20T05:56:30,2012-10-20T17:52:59,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2012-10-21,31.2,24.1,27,37,24.1,28.9,23.7,83.2,5.988,100,20.83,rain,,,,14.8,170.5,1009.4,57.6,12.2,200.6,17.4,8,,2012-10-21T05:56:30,2012-10-21T17:52:39,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2012-10-22,31.1,23.1,26,36.2,23.1,27.4,23,84.5,1.66,100,16.67,rain,,,,14.8,151.6,1009.6,66.2,11.8,194.4,16.7,8,,2012-10-22T05:56:31,2012-10-22T17:52:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2012-10-23,31.1,23.1,26.1,34.8,23.1,27.5,22.9,84,27.73,100,20.83,rain,,,,14.8,51.4,1009.4,73.4,11.4,229.4,19.7,8,,2012-10-23T05:56:33,2012-10-23T17:52:00,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2012-10-24,31.1,24.1,26.3,35.6,24.1,27.6,23.7,86.3,18.78,100,12.5,rain,,,,11.2,48.1,1009,79,11.9,108.7,9.4,4,,2012-10-24T05:56:36,2012-10-24T17:51:42,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2012-10-25,31.1,23.1,27.2,37.9,23.1,29.6,24.1,84.2,13.086,100,8.33,rain,,,,22.3,51.4,1008.6,65.9,11.6,255.6,22.1,9,,2012-10-25T05:56:39,2012-10-25T17:51:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2012-10-26,31.1,24.1,27.1,36.5,24.1,29.4,23.8,83.1,3.513,100,4.17,rain,,,,13,247.2,1008.4,64.5,12.5,164.8,14.3,6,,2012-10-26T05:56:43,2012-10-26T17:51:08,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2012-10-27,31.1,25.1,27.6,36.7,25.1,30.2,23.9,80.9,8.526,100,16.67,rain,,,,14.8,258.3,1008,70.8,12.5,72.3,6.3,3,,2012-10-27T05:56:47,2012-10-27T17:50:52,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2012-10-28,30.1,24.1,26.6,35.2,24.1,28.5,23.9,85.8,8.094,100,16.67,rain,,,,25.6,264.9,1008.1,74.5,12,72.7,6.3,3,,2012-10-28T05:56:52,2012-10-28T17:50:37,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2012-10-29,27.1,23.9,25,29.3,23.9,25.1,23.5,91.1,86.411,100,33.33,rain,,,,37.1,307.2,1007.6,97.4,10.9,75,6.3,3,,2012-10-29T05:56:58,2012-10-29T17:50:23,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2012-10-30,29.1,23.9,26.2,33.7,23.9,28,23.4,85,19.659,100,20.83,rain,,,,32,334.7,1006.5,95.2,11.4,112.9,9.6,4,,2012-10-30T05:57:05,2012-10-30T17:50:10,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2012-10-31,30.1,24.7,26.7,34.7,24.7,28.4,23.7,83.9,52.015,100,25,rain,,,,35.6,219.7,1006.1,93.1,11.2,77.6,6.6,3,,2012-10-31T05:57:12,2012-10-31T17:49:58,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
